normal_data,bimodal_data
9.367763342,11.76528968
6.103507905,12.4161611
11.84011504,7.559724771
8.75425681,11.22016007
9.3319267,11.83267895
12.79029579,12.78299464
11.27334882,8.914477577
9.783136606,11.84365066
11.02752556,12.38511125
10.79854361,8.631320253
13.32571289,8.530962368
10.55178681,7.976754242
11.01254525,7.431586199
10.69510395,7.692363581
9.245524705,12.56763243
10.19523893,12.84721637
13.27748929,9.390366482
8.248815052,12.02656413
10.24352,8.163990459
12.72426132,8.283178918
9.530757826,8.86229908
7.893234384,7.349588147
8.260432789,9.605612071
9.219745941,10.86150115
8.305299854,11.26795275
9.478721216,8.950861457
9.171160587,11.20279425
9.633898405,9.077812944
10.8141122,11.29925815
11.24926626,11.11334343
13.35641149,7.875469888
9.862612693,8.175581405
9.358320175,7.456562756
12.94201143,12.27047575
13.4086588,7.352548656
10.08648808,8.162605819
9.334685362,12.39375507
6.355529165,11.62819356
12.8225248,7.82110026
8.324835132,11.61880025
7.752474411,8.626971254
16.08753177,7.718920634
10.47004262,8.533663621
9.93348278,11.61813875
4.535560954,7.87873621
9.800418823,10.53228074
11.95206347,7.79407398
10.82773783,11.71696814
11.82464432,12.66007635
13.9674644,8.830715848
12.33821703,7.109584492
8.982525969,7.593703075
11.40836036,8.083589686
9.603167452,8.598004711
8.923858422,12.36651513
4.28848269,12.22968754
8.420706295,7.942364181
10.97562927,12.65326656
14.33606508,12.54288197
11.00138923,11.22554229
11.24042041,7.427300317
8.06819358,7.958496667
10.32530942,7.262453062
5.843524916,11.9189998
10.97045364,12.37923677
11.39353756,12.27108401
10.37102783,8.996064632
11.40146703,10.68338837
10.62336206,12.13089808
11.52092472,12.35066356
13.68492725,11.23329663
12.22472568,11.77644308
10.06532792,12.19239507
7.77110207,8.362610141
10.83611564,11.89554982
9.199529525,11.84858471
12.98698621,11.79189373
6.78583812,12.80254814
9.168496423,12.35737436
10.84401675,7.500705813
9.696526927,12.17477008
8.787697769,11.6223466
9.390557862,7.405336154
11.2590722,8.215082148
11.79034396,11.00121067
11.32042526,12.63321032
14.54696704,7.858922376
12.34699515,11.43702976
10.57541946,8.261205268
8.680459812,11.5362583
15.83828026,8.598087549
11.354831,11.51317473
8.631359312,7.60325747
10.37298417,8.497332277
9.351213399,8.933512469
9.450591564,8.045011164
8.132993319,11.60379726
10.23369069,11.68442043
10.63832048,8.459539878
7.844915754,11.232582
3.533695734,12.76935005
9.490250695,7.915311556
10.05903566,11.61244486
11.18854755,9.3647282
10.11827034,7.751253086
10.82679779,7.872119002
7.804455651,12.08680286
11.42235051,12.06218772
11.43777746,8.260263671
10.50330214,11.4339185
12.71454887,7.024462289
10.80893694,11.75350481
10.52872854,11.13083653
10.53608781,11.48048005
10.87386115,11.74164642
12.12024781,8.523148014
10.90438079,12.2178841
11.32639723,7.468773868
7.727252892,8.068847974
9.259004966,8.397241889
12.95393918,7.610984478
7.552192499,10.67052925
10.51613677,12.44979467
10.81000561,12.17185091
11.95160664,11.40363008
9.302246527,8.437269218
10.31725088,8.864119397
6.473489867,8.691500658
10.67719209,8.867334859
8.666869941,8.923136587
9.522706751,11.79917086
7.624469435,8.036603308
10.76987064,8.944304437
11.33315903,10.87849487
9.390772221,8.167003069
13.65002213,8.593220971
11.34111874,7.500047373
11.89726515,8.12735759
14.098806,8.172556327
8.697772782,8.615216039
11.61723855,7.684814164
11.97316123,11.81481839
9.987658408,9.241293125
10.63810472,12.34544695
7.976356195,11.94387726
10.9403351,7.722876506
8.598059337,11.62178868
11.62736573,12.02235855
8.377138432,11.80888239
10.63879497,11.80687151
8.306954694,12.62449235
9.508473642,8.370001313
6.894281978,11.4521261
10.25686807,12.40485922
11.97088678,7.937764897
10.36649505,7.182547086
6.467541573,7.967264886
8.758932607,11.65088576
13.31208607,6.801876305
13.61961077,12.55974942
7.649926464,7.368686036
9.266593482,10.63406784
10.7072509,7.878410814
10.63831244,9.224248675
8.840086022,11.89418985
8.093442596,6.681329566
9.641142826,12.09701279
12.01961643,11.86140793
10.04725323,11.17306503
8.701943561,8.784511351
8.991251556,6.920515884
13.22878299,7.916987915
9.106080377,11.83478835
11.52635352,8.549813745
12.94343737,8.077341542
10.88732981,12.28932635
9.15655626,12.2733457
9.919996748,7.873862807
9.015440064,7.012146159
12.45543423,7.022449951
9.70089287,11.29721195
13.09996677,10.8691641
8.876774929,8.658448976
8.705765499,8.088179064
10.28626432,11.46444068
10.0483773,11.13715562
8.991096951,10.8560931
6.83720638,9.77292993
10.06013284,7.967656139
8.566846602,7.687939682
12.16522191,12.41343782
8.09462909,11.526892
12.25296546,10.96603977
8.701913965,12.5722398
10.58494016,7.758898012
11.79740545,12.07588693
8.962515286,11.77842392
11.1088771,8.122763052
9.824052658,12.3001088
7.729574141,11.83233369
9.459840778,12.65981632
13.23957976,11.53651375
9.571737653,12.20637676
8.364435074,8.390472297
9.891954152,7.0298164
10.66028322,7.914024657
11.91064923,11.22890874
12.28791976,10.12733573
10.2010448,12.10699542
12.32915049,10.59973579
8.471480104,8.162153689
5.310973191,11.79361554
9.056633149,7.903151194
8.968289021,8.367818166
5.367927697,11.70459458
11.12494351,8.103150709
8.432449721,12.22639569
9.547892028,11.03377796
6.825794025,7.910083524
11.0950484,12.26530089
13.78245403,7.565744647
8.24384578,12.44556673
9.774882178,8.445814005
13.89742613,12.67172278
11.86763266,8.305019683
13.82611884,13.315289
9.989531884,8.032539349
9.695479902,12.4241288
8.980736686,11.28228558
12.86914741,12.26095228
7.428322935,12.53822258
10.61462843,12.15930092
9.907362933,8.664906496
14.5036836,11.85361567
8.783932543,8.27684943
6.98142366,11.83837401
10.46526354,10.50721393
9.920702608,11.49798698
8.321749865,11.87927163
10.26458218,7.861313522
9.448950507,8.482552853
8.642482717,8.015766517
11.00167186,11.38457485
9.336675376,12.36731589
6.330039498,8.617374298
4.696517503,8.42351337
8.838835656,12.31199868
12.90837374,11.86230417
11.67625876,11.47086051
12.43010716,12.21279618
11.96501089,11.87556961
10.63152805,7.927496188
6.985874745,7.461380323
10.41113957,7.86342369
13.19445618,8.760947618
3.207872931,11.28799968
8.437295431,12.05366137
12.20492928,13.65257804
11.05749004,11.19849319
11.57878881,8.863506395
10.91419901,12.05605071
11.07766623,12.10517279
10.02928624,12.42907077
8.167021729,7.529056405
7.546369818,7.295180165
10.07230574,9.050023376
9.157213773,7.049226743
8.201271183,8.830332818
10.83488263,11.78469155
10.30688947,11.62099157
12.92656609,8.57208346
7.756995005,11.88357179
8.964423834,6.99465391
9.850105823,11.16045346
7.184419837,8.716047816
9.430588264,8.208488367
8.583657644,12.04745186
5.704721998,11.47365325
9.432325679,12.16652586
8.931855672,8.358903693
12.26602039,8.647271806
8.791862154,12.17541403
11.11502319,5.57354648
10.28525859,8.755619206
7.52627957,12.10691625
10.74828795,12.00426445
9.787827753,11.90838105
10.33212397,12.31639955
11.3160697,11.92446064
10.22792584,13.57904741
13.17031833,12.15968206
10.23110688,11.94631264
7.492001921,13.18258148
11.48372956,7.949363562
7.55419677,11.65025661
6.162211736,7.36982428
8.38012722,12.04793781
8.510645542,7.487373963
8.784988155,11.41459651
13.21351913,7.321462285
13.27119889,11.38029428
11.45218219,11.34737268
7.45233015,11.71324208
10.04629311,8.941952353
10.97424247,12.32254213
9.725944993,12.05739453
10.34349096,12.35466572
8.11041217,11.66308258
7.424759388,8.195449658
12.81553148,7.983117092
10.53474538,7.959860512
9.183204716,11.84453153
10.65054244,11.41650897
14.12496195,12.08224175
10.72533391,8.867934701
12.82280929,12.08325482
12.73508863,8.14420775
9.185647706,11.29899953
11.52508346,8.771950004
8.697598354,7.952421714
7.052688441,8.184114799
7.596668407,7.601723816
9.702559044,11.47468862
13.59412486,10.71504425
10.20961744,7.259377366
8.394324053,7.57441738
10.46074993,8.302300136
11.39595039,12.04282102
7.409596536,8.58607127
7.890639564,12.15974538
6.116785021,12.05795083
7.460878814,11.47532784
8.225122378,11.86221827
9.416168475,11.41083671
12.82018811,6.851847378
11.77728286,11.94670487
10.54594864,7.934260462
8.866717068,11.87694239
9.919586125,10.82417838
11.09522449,8.472173179
8.991933357,8.444623655
12.11814026,12.63830083
12.19490713,8.910624658
7.666990741,8.349858278
8.50617738,9.33651329
12.41347747,8.658997438
6.625560239,11.96630575
10.83941979,8.278745763
10.46699752,11.75898843
16.3918024,6.874430863
4.540639318,7.519033388
8.318408397,11.87836856
11.34805734,10.51448823
13.34865302,11.13054954
11.67937417,7.623016092
7.143263129,12.65290272
14.47877634,11.25914651
6.485467552,9.666332247
7.773967824,11.33877454
9.913719219,8.854440661
14.45117382,11.83183852
11.01263317,8.090334438
11.4607921,11.62910614
13.45615519,13.03296947
11.96955994,12.07217005
7.550524248,12.16056633
11.41945244,12.14552446
9.781560015,8.430461394
13.56521579,7.41410658
9.513110641,9.361129575
6.945785955,11.7240114
10.98366874,11.08185126
10.70900732,12.18334225
9.964747305,8.862669132
7.886899356,8.119179307
8.322170668,11.78041439
9.974748567,8.48328274
12.07622029,12.2111852
9.271084572,13.05174961
8.257101056,11.61183408
4.591593949,12.37764625
10.98849967,11.29226942
10.85468065,11.68428736
12.61838172,7.911098023
12.93344528,13.68241002
9.713887867,10.7645654
12.59702745,7.801416587
10.0026271,7.964035551
8.647179849,7.31089786
8.303606806,12.12944245
9.306117799,11.98899321
10.45495889,8.631314413
9.945197193,7.70793662
10.40175558,8.68458493
10.39788534,11.33239199
11.42919871,7.192980328
9.45363645,11.4800158
13.27069492,7.597988491
10.87538777,7.074739907
7.612928299,11.15341778
9.446700392,11.40369404
11.0317661,10.84794313
9.177889336,11.34851856
10.6899901,8.57957769
10.86879172,11.3962217
12.60695537,11.54295774
8.696608179,8.062089438
9.966238275,7.69985462
8.864615089,7.789459643
7.74573426,11.74997206
6.302059378,7.239410045
10.39105811,8.747783029
11.20313045,8.299273419
11.27831632,11.68468981
7.220014365,7.913196407
7.740644293,11.40176862
7.71769161,11.96128765
8.622657001,7.652254012
10.34039564,8.434114594
11.18896685,12.42562599
8.369934699,12.07292311
4.271306326,8.344830482
11.90764696,10.7563471
11.23056954,12.1317508
8.598258599,11.89801212
7.852677317,12.37923186
9.400017606,7.192939101
10.21621313,11.39926337
11.44640153,12.53279325
12.78019019,12.57237627
8.302233203,8.065594049
10.58144569,9.083434511
12.66835207,10.36517723
8.197315689,8.206894584
9.554473174,6.833144694
6.457063944,11.32656272
10.5748445,11.58931859
8.717616475,11.71142238
8.150124716,8.158842573
8.440045062,8.739730794
10.88900675,11.0330107
5.675061995,11.53047127
9.1489782,8.172033957
7.972564682,8.61462999
8.075761943,8.024538773
10.94926925,7.30964961
10.70350854,11.4046546
9.785959288,12.65213081
11.07503451,11.66430706
8.795790203,7.34267668
5.953404709,11.85485192
12.30884256,8.990913085
9.538614005,9.030555901
9.269822464,11.29590913
10.31503586,11.82863023
11.53186445,11.05538999
10.85217393,6.946202705
11.8545308,10.79110661
10.09226919,11.98195657
8.991428714,10.8359796
9.399101183,11.52051785
11.64583196,11.58174471
8.301462408,12.01939995
8.092779809,12.77100275
10.62695743,9.398481883
11.22494661,7.642954184
6.617833545,12.59060731
11.56939725,11.60332424
10.02385027,11.67048526
9.637489424,8.618794841
12.2139088,8.007438935
12.95878974,7.754552301
7.705201118,8.286269703
12.02330875,11.11580143
8.73586161,11.85105846
10.26472264,11.78240349
10.96185213,8.739728552
10.26635526,13.19976296
7.074271075,11.62044807
8.987196439,12.50576867
13.07932647,11.29167793
10.34558724,8.032982994
8.328352152,11.43490811
8.688142592,12.16732878
12.11513217,7.014211256
10.69216698,8.448723546
8.205626916,8.850668936
10.01253042,10.8261952
11.19334102,8.63265928
13.44510362,11.9869106
8.236501033,11.88608575
9.24010809,11.15246122
11.99222003,8.175455554
9.081758214,12.69842832
12.92053149,6.827710022
12.08649235,11.54450907
6.681918059,12.38074532
10.84791555,10.54658676
7.161674148,7.981553368
7.070615087,11.34024611
10.14084194,8.264550783
10.11339644,8.748776243
9.934583645,10.9901105
12.52856245,11.49229115
10.58997577,8.415639444
8.653826359,11.36452975
10.23917658,11.37490401
8.971206982,7.380726718
9.863776852,8.531356407
7.703976176,7.12129387
9.76951104,12.55876655
10.20587278,12.14972732
8.596513026,7.752169809
10.08246125,12.90946036
8.702463299,8.615606889
8.711984281,7.752087102
9.59112235,8.356261506
10.98168184,8.686358907
9.589326025,7.955452585
10.38138265,11.48529462
11.94004839,11.81587361
9.429477844,8.348813033
9.792761463,8.485970994
11.02250908,6.845545623
7.4836751,12.03175467
11.08765194,8.081969712
8.930072827,12.51910881
7.723907946,11.69950632
6.463992458,12.14562005
8.570043594,8.189166936
7.659595471,8.010601547
7.643103703,9.284226408
13.25458268,12.19322612
7.575706669,8.333654245
11.99501983,11.1441612
11.09049128,8.096375826
8.23042177,10.87994343
8.777538604,11.10822887
9.179600974,7.47635966
10.38081874,11.11430093
9.303350142,8.625850481
11.65369506,7.719188851
9.414626195,7.8967354
5.66930758,8.022401589
9.807566448,8.102614768
6.296086308,8.176885571
11.87562227,12.49116864
8.504627037,12.13937098
7.769517129,10.84142269
8.816987169,8.26221999
11.17046137,10.89220255
6.162883601,8.029175225
10.50763358,8.502653867
8.055516468,12.37567689
9.982973104,8.262441923
11.35808382,7.688668946
11.13926273,11.35069932
13.00592332,7.995645049
10.2581708,11.51109401
8.597634097,11.9431765
14.30741443,8.701819819
9.393507723,7.205796084
11.61515955,8.649428087
11.86198293,11.37514139
10.9098042,11.32821572
12.85084138,7.594133042
9.582017655,6.894729545
7.537194442,8.138667194
9.278792846,11.51256006
8.905573401,7.835183305
10.65599202,12.78853737
8.133400336,11.58034534
11.36162165,7.866489299
7.6722352,12.32283293
13.51089902,12.06314229
12.89927473,12.65423166
9.102410118,7.867327253
10.28013458,12.27326828
9.252699344,11.59225502
7.587131766,11.74328977
4.67730805,12.87019928
9.949811013,7.579131685
9.931253486,11.44376521
13.28471808,7.070505623
6.009075705,8.582291291
8.675658483,7.052220478
11.76007598,11.80575406
10.68477484,11.85474374
10.24350771,8.719500182
8.758477931,12.17757814
10.40189054,8.092026792
9.528189304,7.931982209
10.22732223,12.55609251
8.844141609,12.01044848
12.37712977,8.526991343
12.11987256,8.117240031
12.67351642,11.13922508
9.265661658,10.61874203
9.39132659,8.138417749
9.299440752,11.7735644
12.74828953,6.694481753
9.400559016,13.08737456
10.19527029,11.63433334
10.76237606,7.855785521
11.35642511,12.3657055
9.464653456,7.382755612
14.69193133,12.42296357
8.145010689,12.58025605
7.146885653,8.156330277
10.08460533,8.461860468
13.53488694,8.127853054
10.10550065,7.330996873
10.21945208,11.78098643
11.72640523,7.983235524
9.80205359,9.054462755
10.20739309,7.29732409
12.41696975,11.46991196
10.18749204,7.955572448
8.495606962,12.36150398
10.78984844,11.75013766
7.816959132,12.98582483
7.08341515,6.995361033
9.75457543,12.09608316
7.798141617,12.25783034
11.16184614,8.742051771
9.706105021,11.67463569
8.46733077,8.843684222
13.24579516,12.38535042
9.780118912,7.295437045
12.84340971,10.59407257
9.773157902,7.835454964
9.341438117,12.00254279
10.74692197,12.65739988
12.05977626,12.66066524
15.41155009,11.04649097
7.930108258,12.62505334
9.633140283,11.02032486
12.15554261,7.770258927
10.68324045,8.170810034
9.625312752,8.501419964
7.394281783,12.54088841
9.442683476,11.37090793
9.630492183,7.591433579
9.836445006,6.912278965
13.22448359,8.402489593
9.076120321,8.361381642
6.847899398,7.787033333
10.99286615,7.807705399
9.776092432,8.019193101
9.5913072,12.03237254
11.27113633,10.98313224
4.186652092,8.555587896
8.892683494,12.98183259
9.693096343,7.391460004
11.21058103,7.554484028
9.477986808,8.330970113
7.989723075,12.19513046
10.74513223,9.025342997
10.03889235,11.83739287
10.22105763,7.484453211
12.31314087,11.70105152
8.91555908,12.07130349
7.501597433,11.0504939
7.439974806,11.77557249
7.952134424,7.968428628
7.22469884,8.49078119
9.901557771,8.336521983
13.62192146,8.608736952
9.800979869,11.65603391
11.55447425,11.18502886
7.79480735,8.189018462
9.556710435,8.296054811
11.13218993,11.92982648
9.290081309,8.165790363
11.5705252,12.22254488
11.38809476,7.332270718
8.734540209,12.09316069
8.456082716,11.06071608
14.71563478,7.756026695
9.614901327,9.497561298
10.01323867,8.024547463
9.890907951,7.885427492
8.863586239,11.05807394
8.146048113,9.024234508
7.728529637,8.061110717
11.82792468,8.335477948
8.027874333,9.027877679
11.33497083,11.23026066
12.81319098,8.290420587
12.31555792,11.99469601
9.722493605,7.756616955
8.921356298,11.20533156
7.842213002,8.004697151
9.96287572,12.39011768
9.534768629,12.14410107
10.31258709,8.35916261
8.79198049,7.622906983
11.25807024,7.971746639
11.42833914,6.747085347
12.1517722,11.01455021
14.49951103,12.55511433
10.3957812,12.47208023
8.848907363,11.70677754
9.84535827,12.03031207
6.744160222,12.33673339
10.25984631,8.174006239
9.148653733,8.198057788
10.8120235,8.259397089
9.462379629,8.487715669
7.238030927,11.11288343
10.07316664,12.26689925
7.293510938,7.682387025
11.79401239,8.99867821
6.341280575,11.81823951
9.716246112,7.251704466
10.91596356,8.221242006
6.960764974,7.793837263
12.79811063,11.20093238
8.229321618,8.828687836
8.987339418,8.062604037
10.32666421,11.24639564
9.325712287,7.664172701
7.928096936,13.0405842
10.81867586,11.98408208
8.951553084,11.80397643
11.01300075,13.04363434
8.990554274,12.28005222
8.085499342,11.45093885
9.810731283,8.910903941
11.29887864,7.868585899
10.4846436,8.595205532
9.882131819,7.852545342
6.104411857,9.092020033
12.90288726,12.17753505
9.920120645,11.88226788
8.272004618,11.69084781
9.596619521,9.452583221
10.52251113,12.37104747
6.963297233,11.61368644
11.43461726,12.25844702
10.49366546,12.87847944
12.40553409,11.00436001
11.97207854,11.92740444
8.924118802,11.46244115
9.019434516,11.46880854
8.008967655,7.708069805
9.276594143,8.796811671
11.88870962,12.42225543
13.58441402,8.153815019
11.85681879,12.14683781
6.340124661,12.64008506
11.64375621,8.290874779
12.07253752,12.17607697
11.23484029,7.780281718
8.290139274,7.958850469
12.12902104,7.993381745
11.45896292,8.729222154
11.32531317,11.85807666
9.237185595,9.219796176
11.69178356,10.90802295
10.22318377,7.804922201
9.864459477,12.21235337
12.97419619,8.318205489
11.51444675,8.655025666
4.251915013,9.096540082
9.146915102,8.221355671
7.025187409,11.57069556
11.17758329,7.498005618
9.114800978,7.361470873
11.8026096,9.099467336
10.93565668,8.272517497
10.04408064,7.447410991
9.829784336,8.083097204
9.277465715,7.376827843
10.399013,12.01730442
7.783491491,11.85535571
11.34558814,11.20970382
9.211772733,8.195878219
8.512064829,11.28752761
9.347773046,7.860296412
13.74933765,8.390953281
6.484001709,7.390244922
9.30227818,9.987925947
10.21317846,12.07800362
8.924682438,8.466315999
9.177461736,8.633573558
10.76469668,11.98299871
10.44502818,12.09647307
8.652490983,12.23598721
11.13486583,12.23230613
10.35896731,11.27715736
11.3726835,12.1725125
7.345472677,11.40656256
8.464167124,11.87520135
9.614594983,8.493612556
11.9181024,10.92594526
8.941937276,8.034094103
7.934226018,12.42427732
11.54349098,11.28870723
10.93071333,11.73898078
7.548657866,8.735685924
14.09335448,7.832122413
12.9973489,12.37673645
7.222101831,11.06461419
14.30675293,8.247668094
6.541766519,7.678995241
10.20408497,8.237431632
7.717441745,9.288431409
9.245981824,12.29871325
9.302435802,12.0473289
10.64577016,7.562659536
7.751320764,7.298580857
4.485900555,10.66795195
9.808377802,8.521381949
8.50660039,11.40206089
10.42156284,6.803963798
8.302980383,11.65832937
11.58452953,9.016895566
10.05837487,12.05464801
11.20677602,12.96559106
8.01011979,11.52043277
9.577335084,10.92067278
10.68804217,12.16702114
9.821242942,12.24564214
13.30807493,8.023020401
6.074182574,7.855758068
11.51225102,11.21386763
10.02883732,8.295323367
11.89142761,12.14333371
9.802383015,8.191490655
4.520491513,11.31554204
10.8406117,12.76351203
9.563241475,12.21233258
8.021289341,7.871343139
8.687062208,10.60055691
10.1113271,7.954604668
14.90412689,7.930744805
10.37634715,8.730606286
8.040607263,8.580372275
13.80722094,8.457917137
9.122960436,7.943011689
8.340547809,9.062384781
7.505537362,7.753001943
8.652381674,11.07755833
13.87033453,8.43755008
11.81312287,10.97545748
11.47305354,8.077584941
10.29325061,7.340701386
10.56624159,7.656499551
11.17855344,12.57794538
10.43169895,8.657501716
10.31010647,7.752755038
11.90765327,7.696026093
9.668294595,11.39239923
10.51000749,12.02628064
8.205055281,12.77038407
13.16794021,12.56510186
12.78551726,8.711499325
6.375483537,11.84107869
9.567360643,6.902970724
11.09971211,6.976163961
10.96547248,12.04211274
11.52169746,8.634391388
9.108683966,8.514710723
